time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
1417.496220	32.355232	0.000162	199.505875	23
1418.497563	36.494949	0.000182	200.076874	24
1419.579921	30.970737	0.000155	200.278580	25
1420.585098	36.188244	0.000181	199.785187	26
1421.675153	32.336311	0.000162	199.876678	27
1422.679139	35.484741	0.000178	199.706680	28
1423.761509	34.829716	0.000174	200.119888	29
1424.770108	39.210670	0.000196	199.666824	30
1425.856859	34.830746	0.000174	200.130478	31
1426.864745	44.190422	0.000221	199.730988	32
1427.942413	35.353325	0.000177	199.780502	33
1428.954817	44.287025	0.000222	199.686905	34
1430.034790	37.800953	0.000189	199.772797	35
1431.045534	41.510124	0.000208	199.814163	36
1432.127449	49.544109	0.000248	199.793930	37
1433.135662	43.824871	0.000219	200.024185	38
1434.220227	40.652462	0.000203	199.925293	39
1435.229011	50.342133	0.000253	199.224899	40
1436.312808	39.848785	0.000199	199.971786	41
1437.317578	46.481201	0.000233	199.351288	42
1438.407997	42.155231	0.000211	200.088791	43
1439.407847	47.745686	0.000239	199.943115	44
1440.498492	45.466789	0.000227	200.125336	45
1441.499544	67.613731	0.000339	199.315063	46
1442.590659	46.309429	0.000231	200.231461	47
1443.594621	50.653545	0.000253	200.061188	48
1444.676724	48.225014	0.000241	200.011047	49
1445.690821	54.772820	0.000275	199.017319	50
1446.767121	48.822865	0.000244	199.793488	51
1447.780892	54.210384	0.000272	199.250259	52
1448.855827	49.707157	0.000249	199.865051	53
1449.874243	55.907547	0.000280	199.767822	54
1450.948308	53.315681	0.000267	199.688248	55
1451.967356	58.379711	0.000293	199.287262	56
1453.035822	55.369469	0.000277	199.965897	57
1454.058228	61.194622	0.000307	199.448944	58
1455.129887	55.501221	0.000278	199.766922	59
1456.149722	61.475063	0.000308	199.528351	60
1457.218483	59.594357	0.000298	200.040771	61
1458.240834	65.907867	0.000330	199.864304	62
1459.314952	59.124928	0.000297	199.138702	63
1460.333084	65.930031	0.000330	199.651566	64
1461.405246	62.730404	0.000314	199.678284	65
1462.425586	74.504173	0.000374	199.158630	66
1463.493510	64.519592	0.000323	199.842102	67
1464.515958	70.187775	0.000352	199.524460	68
1465.584583	69.676346	0.000349	199.703354	69
1466.609475	72.901520	0.000365	199.950195	70
1467.677839	68.674057	0.000344	199.663940	71
1468.700140	75.559845	0.000378	199.933151	72
1469.768434	68.916367	0.000344	200.267090	73
1470.791838	101.685112	0.000510	199.541214	74
1471.861895	72.396469	0.000363	199.493805	75
1472.883791	79.455292	0.000398	199.522324	76
1473.954014	73.165161	0.000367	199.614288	77
1474.972797	81.279755	0.000407	199.732788	78
1476.048134	76.480232	0.000383	199.605530	79
1477.062462	83.279884	0.000417	199.551468	80
1478.140341	77.368248	0.000388	199.576523	81
1479.153053	84.151176	0.000421	200.017075	82
1480.233510	80.105576	0.000402	199.256927	83
1481.246694	86.705444	0.000434	199.951111	84
1482.322397	81.221054	0.000407	199.559784	85
1483.338672	88.480408	0.000442	200.021454	86
1484.410458	83.740341	0.000420	199.577438	87
1485.430796	90.703690	0.000454	199.916840	88
1486.500672	85.658867	0.000429	199.676331	89
